Transcript: estamos 
confidence: 0.7777984142303467 

Word: estamos, start_time: 0.0, end_time: 59.9 

Word: sucesso, start_time: 1794.9, end_time: 1795.9 
Word: do, start_time: 1795.9, end_time: 1796.0 
Word: fracasso, start_time: 1796.0, end_time: 1796.2 
Word: é, start_time: 1796.2, end_time: 1796.6 
Word: quase, start_time: 1796.6, end_time: 1797.8 
Word: nada, start_time: 1797.8, end_time: 1798.0 
Word: então, start_time: 1798.0, end_time: 1799.3 
Word: esse, start_time: 1799.3, end_time: 1799.6 
Word: pessoal, start_time: 1799.6, end_time: 1799.9 
Word: critica, start_time: 1799.9, end_time: 1800.3 
Word: Mas, start_time: 1800.3, end_time: 1800.9 
Word: ele, start_time: 1800.9, end_time: 1801.1 
Word: tem, start_time: 1801.1, end_time: 1801.6 
Word: a, start_time: 1801.6, end_time: 1801.7 
Word: situação, start_time: 1801.7, end_time: 1801.8 
Word: confortável, start_time: 1801.8, end_time: 1802.3 
Word: de, start_time: 1802.3, end_time: 1802.7 
Word: não, start_time: 1802.7, end_time: 1802.9 
Word: empenhada, start_time: 1802.9, end_time: 1803.6 
Word: empenharem, start_time: 1803.6, end_time: 1804.5 
Word: as, start_time: 1804.5, end_time: 1804.7 
Word: provas, start_time: 1804.7, end_time: 1805.0 
Word: dele, start_time: 1805.0, end_time: 1805.2 
Word: você, start_time: 1805.2, end_time: 1805.7 
Word: tem, start_time: 1805.7, end_time: 1805.9 
Word: que, start_time: 1805.9, end_time: 1805.9 
Word: pode, start_time: 1805.9, end_time: 1806.1 
Word: me, start_time: 1806.1, end_time: 1806.2 
Word: empenhar, start_time: 1806.2, end_time: 1806.9 
Word: para, start_time: 1806.9, end_time: 1807.2 
Word: brasileiros, start_time: 1807.2, end_time: 1807.8 
Word: em, start_time: 1807.8, end_time: 1807.8 
Word: Afeganistão, start_time: 1807.8, end_time: 1808.4 
Word: e, start_time: 1808.4, end_time: 1809.0 
Word: Iraque, start_time: 1809.0, end_time: 1809.3 
Word: eu, start_time: 1809.3, end_time: 1809.7 
Word: tento, start_time: 1809.7, end_time: 1810.0 
Word: ser, start_time: 1810.0, end_time: 1810.3 
Word: Abu, start_time: 1810.3, end_time: 1810.5 
Word: ghraib, start_time: 1810.5, end_time: 1810.7 
Word: você, start_time: 1810.7, end_time: 1811.3 
Word: tem, start_time: 1811.3, end_time: 1811.5 
Word: mas, start_time: 1811.5, end_time: 1811.7 
Word: aqui, start_time: 1811.7, end_time: 1812.2 
Word: você, start_time: 1812.2, end_time: 1812.3 
Word: tem, start_time: 1812.3, end_time: 1812.6 
Word: uma, start_time: 1812.6, end_time: 1813.2 
Word: série, start_time: 1813.2, end_time: 1813.5 
Word: de, start_time: 1813.5, end_time: 1813.6 
Word: Fora, start_time: 1813.6, end_time: 1813.9 
Word: que, start_time: 1813.9, end_time: 1815.2 
Word: mande, start_time: 1815.2, end_time: 1815.7 
Word: uma, start_time: 1815.7, end_time: 1815.7 
Word: preciso, start_time: 1815.7, end_time: 1817.6 
Word: do, start_time: 1817.6, end_time: 1817.7 
Word: país, start_time: 1817.7, end_time: 1818.0 
Word: que, start_time: 1818.0, end_time: 1818.9 
Word: eu, start_time: 1818.9, end_time: 1820.5 
Word: gosto, start_time: 1820.5, end_time: 1820.8 
Word: dela, start_time: 1820.8, end_time: 1820.9 
Word: assim, start_time: 1820.9, end_time: 1821.0 
Word: quase, start_time: 1821.0, end_time: 1821.5 
Word: como, start_time: 1821.5, end_time: 1821.9 
Word: uma, start_time: 1821.9, end_time: 1821.9 
Word: falta, start_time: 1821.9, end_time: 1822.4 
Word: de, start_time: 1822.4, end_time: 1822.6 
Word: responsabilidade, start_time: 1822.6, end_time: 1822.8 
Word: não, start_time: 1822.8, end_time: 1824.5 
Word: dou, start_time: 1824.5, end_time: 1824.7 
Word: bola, start_time: 1824.7, end_time: 1824.8 
Word: para, start_time: 1824.8, end_time: 1825.0 
Word: cinema, start_time: 1825.0, end_time: 1825.4 
Word: porque, start_time: 1825.4, end_time: 1826.2 
Word: o, start_time: 1826.2, end_time: 1826.3 
Word: problema, start_time: 1826.3, end_time: 1826.6 
Word: todo, start_time: 1826.6, end_time: 1827.1 
Word: de, start_time: 1827.1, end_time: 1827.4 
Word: usar, start_time: 1827.4, end_time: 1827.7 
Word: força, start_time: 1827.7, end_time: 1828.1 
Word: você, start_time: 1828.1, end_time: 1829.1 
Word: esse, start_time: 1829.1, end_time: 1830.3 
Word: uso, start_time: 1830.3, end_time: 1830.6 
Word: da, start_time: 1830.6, end_time: 1830.7 
Word: força, start_time: 1830.7, end_time: 1831.0 
Word: e, start_time: 1831.0, end_time: 1831.1 
Word: me, start_time: 1831.1, end_time: 1831.2 
Word: perguntado, start_time: 1831.2, end_time: 1831.8 
Word: e, start_time: 1831.8, end_time: 1832.6 
Word: e, start_time: 1832.6, end_time: 1832.7 
Word: ele, start_time: 1832.7, end_time: 1833.4 
Word: tem, start_time: 1833.4, end_time: 1833.6 
Word: que, start_time: 1833.6, end_time: 1833.7 
Word: ter, start_time: 1833.7, end_time: 1833.9 
Word: algumas, start_time: 1833.9, end_time: 1834.1 
Word: condicionantes, start_time: 1834.1, end_time: 1834.5 
Word: primeira, start_time: 1834.5, end_time: 1835.4 
Word: delas, start_time: 1835.4, end_time: 1835.8 
Word: não, start_time: 1835.8, end_time: 1837.0 
Word: solta, start_time: 1837.0, end_time: 1837.5 
Word: dentro, start_time: 1837.5, end_time: 1837.7 
Word: da, start_time: 1837.7, end_time: 1837.9 
Word: Lei, start_time: 1837.9, end_time: 1838.1 
Word: mas, start_time: 1838.1, end_time: 1838.3 
Word: na, start_time: 1838.3, end_time: 1838.8 
Transcript:  eu não Combate o que que é legal que não é legal ficar discutindo não dá certo agora 
confidence: 0.818331778049469 

Word: eu, start_time: 1839.6, end_time: 1840.7 
Word: não, start_time: 1840.7, end_time: 1842.0 
Word: Combate, start_time: 1842.0, end_time: 1842.3 
Word: o, start_time: 1842.3, end_time: 1842.6 
Word: que, start_time: 1842.6, end_time: 1843.1 
Word: que, start_time: 1843.1, end_time: 1843.2 
Word: é, start_time: 1843.2, end_time: 1843.3 
Word: legal, start_time: 1843.3, end_time: 1843.8 
Word: que, start_time: 1843.8, end_time: 1843.9 
Word: não, start_time: 1843.9, end_time: 1844.2 
Word: é, start_time: 1844.2, end_time: 1844.3 
Word: legal, start_time: 1844.3, end_time: 1844.4 
Word: ficar, start_time: 1844.4, end_time: 1845.3 
Word: discutindo, start_time: 1845.3, end_time: 1845.7 
Word: não, start_time: 1845.7, end_time: 1846.0 
Word: dá, start_time: 1846.0, end_time: 1846.1 
Word: certo, start_time: 1846.1, end_time: 1846.4 
Word: agora, start_time: 1846.4, end_time: 1847.2 
Transcript:  É isso aí tem que ser aceito pela mídia tem que ser aceito pelas organizações não governamentais e pelas organizações pacifista pela própria homem você tem que ter uma citação na sociedade você não pode sofrer a pressão da Elite para ir contra a contração é isso né Porque a Dani ela não anda ela aguenta ela tá com o pobre e o rico o Pobre não tem como se defender 
confidence: 0.9078746438026428 

Word: É, start_time: 1849.1, end_time: 1849.1 
Word: isso, start_time: 1849.1, end_time: 1850.4 
Word: aí, start_time: 1850.4, end_time: 1850.5 
Word: tem, start_time: 1850.5, end_time: 1850.5 
Word: que, start_time: 1850.5, end_time: 1850.7 
Word: ser, start_time: 1850.7, end_time: 1850.8 
Word: aceito, start_time: 1850.8, end_time: 1851.1 
Word: pela, start_time: 1851.1, end_time: 1851.6 
Word: mídia, start_time: 1851.6, end_time: 1852.0 
Word: tem, start_time: 1852.0, end_time: 1852.2 
Word: que, start_time: 1852.2, end_time: 1852.3 
Word: ser, start_time: 1852.3, end_time: 1852.4 
Word: aceito, start_time: 1852.4, end_time: 1852.6 
Word: pelas, start_time: 1852.6, end_time: 1853.5 
Word: organizações, start_time: 1853.5, end_time: 1854.0 
Word: não, start_time: 1854.0, end_time: 1854.2 
Word: governamentais, start_time: 1854.2, end_time: 1854.9 
Word: e, start_time: 1854.9, end_time: 1855.0 
Word: pelas, start_time: 1855.0, end_time: 1855.3 
Word: organizações, start_time: 1855.3, end_time: 1855.8 
Word: pacifista, start_time: 1855.8, end_time: 1856.6 
Word: pela, start_time: 1856.6, end_time: 1857.1 
Word: própria, start_time: 1857.1, end_time: 1857.4 
Word: homem, start_time: 1857.4, end_time: 1857.9 
Word: você, start_time: 1857.9, end_time: 1858.2 
Word: tem, start_time: 1858.2, end_time: 1858.3 
Word: que, start_time: 1858.3, end_time: 1858.4 
Word: ter, start_time: 1858.4, end_time: 1858.5 
Word: uma, start_time: 1858.5, end_time: 1858.5 
Word: citação, start_time: 1858.5, end_time: 1858.9 
Word: na, start_time: 1858.9, end_time: 1859.3 
Word: sociedade, start_time: 1859.3, end_time: 1860.0 
Word: você, start_time: 1860.0, end_time: 1860.6 
Word: não, start_time: 1860.6, end_time: 1860.7 
Word: pode, start_time: 1860.7, end_time: 1860.9 
Word: sofrer, start_time: 1860.9, end_time: 1861.3 
Word: a, start_time: 1861.3, end_time: 1861.5 
Word: pressão, start_time: 1861.5, end_time: 1861.9 
Word: da, start_time: 1861.9, end_time: 1862.0 
Word: Elite, start_time: 1862.0, end_time: 1862.5 
Word: para, start_time: 1862.5, end_time: 1862.6 
Word: ir, start_time: 1862.6, end_time: 1862.8 
Word: contra, start_time: 1862.8, end_time: 1863.3 
Word: a, start_time: 1863.3, end_time: 1863.9 
Word: contração, start_time: 1863.9, end_time: 1864.8 
Word: é, start_time: 1864.8, end_time: 1865.3 
Word: isso, start_time: 1865.3, end_time: 1865.7 
Word: né, start_time: 1865.7, end_time: 1866.2 
Word: Porque, start_time: 1866.2, end_time: 1866.9 
Word: a, start_time: 1866.9, end_time: 1867.0 
Word: Dani, start_time: 1867.0, end_time: 1867.3 
Word: ela, start_time: 1867.3, end_time: 1867.6 
Word: não, start_time: 1867.6, end_time: 1867.7 
Word: anda, start_time: 1867.7, end_time: 1867.9 
Word: ela, start_time: 1867.9, end_time: 1867.9 
Word: aguenta, start_time: 1867.9, end_time: 1869.3 
Word: ela, start_time: 1869.3, end_time: 1869.4 
Word: tá, start_time: 1869.4, end_time: 1869.6 
Word: com, start_time: 1869.6, end_time: 1869.7 
Word: o, start_time: 1869.7, end_time: 1869.8 
Word: pobre, start_time: 1869.8, end_time: 1870.1 
Word: e, start_time: 1870.1, end_time: 1870.3 
Word: o, start_time: 1870.3, end_time: 1870.3 
Word: rico, start_time: 1870.3, end_time: 1870.4 
Word: o, start_time: 1870.4, end_time: 1871.4 
Word: Pobre, start_time: 1871.4, end_time: 1871.5 
Word: não, start_time: 1871.5, end_time: 1871.8 
Word: tem, start_time: 1871.8, end_time: 1872.0 
Word: como, start_time: 1872.0, end_time: 1872.2 
Word: se, start_time: 1872.2, end_time: 1872.3 
Word: defender, start_time: 1872.3, end_time: 1872.4 
Transcript:  pode pressionar 
confidence: 0.765659511089325 

Word: pode, start_time: 1873.8, end_time: 1874.8 
Word: pressionar, start_time: 1874.8, end_time: 1875.1 
Transcript:  você sobe a pressão da mídia pressão da classe mais melhor estabelecida a inscrição lá porque você não pode ter o chamado efeito colateral coração já sofrida aí você vai fazer uma operação militar você tá usando mais sofrimento população por não pode porque que às vezes tem muita crítica aqui no Brasil porque o pessoal faz operações e acaba às vezes morrendo Gente Inocente Que lindo Gente Inocente Então você causa mais sofrimento ainda sujeito na mão do bandido que ele vai sofrer as consequências da operação problema mas também você não tiver o dano colateral efeito paralelo aceitação também fica mais facilitado então eu eu tive muita E aí você tem que 
confidence: 0.9338210225105286 

Word: você, start_time: 1876.3, end_time: 1876.8 
Word: sobe, start_time: 1876.8, end_time: 1877.0 
Word: a, start_time: 1877.0, end_time: 1877.2 
Word: pressão, start_time: 1877.2, end_time: 1877.5 
Word: da, start_time: 1877.5, end_time: 1877.7 
Word: mídia, start_time: 1877.7, end_time: 1877.9 
Word: pressão, start_time: 1877.9, end_time: 1878.4 
Word: da, start_time: 1878.4, end_time: 1878.5 
Word: classe, start_time: 1878.5, end_time: 1878.7 
Word: mais, start_time: 1878.7, end_time: 1879.0 
Word: melhor, start_time: 1879.0, end_time: 1880.0 
Word: estabelecida, start_time: 1880.0, end_time: 1880.7 
Word: a, start_time: 1880.7, end_time: 1880.8 
Word: inscrição, start_time: 1880.8, end_time: 1882.6 
Word: lá, start_time: 1882.6, end_time: 1882.7 
Word: porque, start_time: 1882.7, end_time: 1889.3 
Word: você, start_time: 1889.3, end_time: 1889.7 
Word: não, start_time: 1889.7, end_time: 1890.0 
Word: pode, start_time: 1890.0, end_time: 1890.3 
Word: ter, start_time: 1890.3, end_time: 1890.6 
Word: o, start_time: 1890.6, end_time: 1890.7 
Word: chamado, start_time: 1890.7, end_time: 1891.2 
Word: efeito, start_time: 1891.2, end_time: 1891.5 
Word: colateral, start_time: 1891.5, end_time: 1892.3 
Word: coração, start_time: 1892.3, end_time: 1894.1 
Word: já, start_time: 1894.1, end_time: 1894.3 
Word: sofrida, start_time: 1894.3, end_time: 1895.0 
Word: aí, start_time: 1895.0, end_time: 1896.1 
Word: você, start_time: 1896.1, end_time: 1896.3 
Word: vai, start_time: 1896.3, end_time: 1896.6 
Word: fazer, start_time: 1896.6, end_time: 1896.7 
Word: uma, start_time: 1896.7, end_time: 1896.9 
Word: operação, start_time: 1896.9, end_time: 1897.0 
Word: militar, start_time: 1897.0, end_time: 1897.6 
Word: você, start_time: 1897.6, end_time: 1897.8 
Word: tá, start_time: 1897.8, end_time: 1898.0 
Word: usando, start_time: 1898.0, end_time: 1898.1 
Word: mais, start_time: 1898.1, end_time: 1898.4 
Word: sofrimento, start_time: 1898.4, end_time: 1898.8 
Word: população, start_time: 1898.8, end_time: 1899.5 
Word: por, start_time: 1899.5, end_time: 1899.7 
Word: não, start_time: 1899.7, end_time: 1899.9 
Word: pode, start_time: 1899.9, end_time: 1900.2 
Word: porque, start_time: 1900.2, end_time: 1901.9 
Word: que, start_time: 1901.9, end_time: 1902.0 
Word: às, start_time: 1902.0, end_time: 1902.1 
Word: vezes, start_time: 1902.1, end_time: 1902.2 
Word: tem, start_time: 1902.2, end_time: 1902.5 
Word: muita, start_time: 1902.5, end_time: 1902.6 
Word: crítica, start_time: 1902.6, end_time: 1903.1 
Word: aqui, start_time: 1903.1, end_time: 1903.2 
Word: no, start_time: 1903.2, end_time: 1903.3 
Word: Brasil, start_time: 1903.3, end_time: 1903.6 
Word: porque, start_time: 1903.6, end_time: 1903.9 
Word: o, start_time: 1903.9, end_time: 1904.0 
Word: pessoal, start_time: 1904.0, end_time: 1904.3 
Word: faz, start_time: 1904.3, end_time: 1904.7 
Word: operações, start_time: 1904.7, end_time: 1905.7 
Word: e, start_time: 1905.7, end_time: 1906.1 
Word: acaba, start_time: 1906.1, end_time: 1906.5 
Word: às, start_time: 1906.5, end_time: 1906.6 
Word: vezes, start_time: 1906.6, end_time: 1906.8 
Word: morrendo, start_time: 1906.8, end_time: 1907.3 
Word: Gente, start_time: 1907.3, end_time: 1907.4 
Word: Inocente, start_time: 1907.4, end_time: 1907.8 
Word: Que, start_time: 1907.8, end_time: 1908.2 
Word: lindo, start_time: 1908.2, end_time: 1908.5 
Word: Gente, start_time: 1908.5, end_time: 1908.6 
Word: Inocente, start_time: 1908.6, end_time: 1909.0 
Word: Então, start_time: 1909.0, end_time: 1909.9 
Word: você, start_time: 1909.9, end_time: 1910.1 
Word: causa, start_time: 1910.1, end_time: 1910.4 
Word: mais, start_time: 1910.4, end_time: 1910.7 
Word: sofrimento, start_time: 1910.7, end_time: 1911.0 
Word: ainda, start_time: 1911.0, end_time: 1911.3 
Word: sujeito, start_time: 1911.3, end_time: 1912.4 
Word: na, start_time: 1912.4, end_time: 1913.2 
Word: mão, start_time: 1913.2, end_time: 1913.4 
Word: do, start_time: 1913.4, end_time: 1913.5 
Word: bandido, start_time: 1913.5, end_time: 1913.6 
Word: que, start_time: 1913.6, end_time: 1914.0 
Word: ele, start_time: 1914.0, end_time: 1914.4 
Word: vai, start_time: 1914.4, end_time: 1914.5 
Word: sofrer, start_time: 1914.5, end_time: 1914.6 
Word: as, start_time: 1914.6, end_time: 1915.6 
Word: consequências, start_time: 1915.6, end_time: 1915.6 
Word: da, start_time: 1915.6, end_time: 1916.3 
Word: operação, start_time: 1916.3, end_time: 1916.4 
Word: problema, start_time: 1916.4, end_time: 1918.2 
Word: mas, start_time: 1918.2, end_time: 1919.3 
Word: também, start_time: 1919.3, end_time: 1920.0 
Word: você, start_time: 1920.0, end_time: 1921.3 
Word: não, start_time: 1921.3, end_time: 1921.5 
Word: tiver, start_time: 1921.5, end_time: 1922.7 
Word: o, start_time: 1922.7, end_time: 1922.8 
Word: dano, start_time: 1922.8, end_time: 1923.9 
Word: colateral, start_time: 1923.9, end_time: 1924.2 
Word: efeito, start_time: 1924.2, end_time: 1925.1 
Word: paralelo, start_time: 1925.1, end_time: 1926.1 
Word: aceitação, start_time: 1926.1, end_time: 1928.2 
Word: também, start_time: 1928.2, end_time: 1928.6 
Word: fica, start_time: 1928.6, end_time: 1929.0 
Word: mais, start_time: 1929.0, end_time: 1929.1 
Word: facilitado, start_time: 1929.1, end_time: 1929.9 
Word: então, start_time: 1929.9, end_time: 1930.8 
Word: eu, start_time: 1930.8, end_time: 1932.3 
Word: eu, start_time: 1932.3, end_time: 1934.0 
Word: tive, start_time: 1934.0, end_time: 1934.3 
Word: muita, start_time: 1934.3, end_time: 1934.8 
Word: E, start_time: 1934.8, end_time: 1934.9 
Word: aí, start_time: 1934.9, end_time: 1935.7 
Word: você, start_time: 1935.7, end_time: 1936.0 
Word: tem, start_time: 1936.0, end_time: 1936.1 
Word: que, start_time: 1936.1, end_time: 1936.2 
Transcript:  na troca quero troca também treinar você tem que confiar que você faz meu coração você tem maior sucesso se acabar com todas as guerras passam em 2 meses mas o sujeito da mentira errado e mata uma criança acabou essa morte da criança vai para primeira página do Jornal a transpiração pode ter sido um sucesso militar vai ser um desastre político Total então assim você tem que confiar muito na realidade A operação não depende da gente só é sua decisão que é sua por que a execução dela na rua e o cara na rua se ele fizer alguma besteira acabou como politicamente com Prestígio de operação para tentar sorte também essas pressões vinha da onde e como era a relação entre a partir do componente Militar da missão e o outro componente exigido 
confidence: 0.9200659990310669 

Word: na, start_time: 1936.2, end_time: 1937.9 
Word: troca, start_time: 1937.9, end_time: 1938.2 
Word: quero, start_time: 1938.2, end_time: 1938.6 
Word: troca, start_time: 1938.6, end_time: 1938.6 
Word: também, start_time: 1938.6, end_time: 1939.0 
Word: treinar, start_time: 1939.0, end_time: 1939.4 
Word: você, start_time: 1939.4, end_time: 1939.8 
Word: tem, start_time: 1939.8, end_time: 1940.0 
Word: que, start_time: 1940.0, end_time: 1940.1 
Word: confiar, start_time: 1940.1, end_time: 1940.4 
Word: que, start_time: 1940.4, end_time: 1940.5 
Word: você, start_time: 1940.5, end_time: 1941.1 
Word: faz, start_time: 1941.1, end_time: 1941.6 
Word: meu, start_time: 1941.6, end_time: 1941.8 
Word: coração, start_time: 1941.8, end_time: 1941.9 
Word: você, start_time: 1941.9, end_time: 1942.5 
Word: tem, start_time: 1942.5, end_time: 1942.5 
Word: maior, start_time: 1942.5, end_time: 1942.8 
Word: sucesso, start_time: 1942.8, end_time: 1943.0 
Word: se, start_time: 1943.0, end_time: 1943.6 
Word: acabar, start_time: 1943.6, end_time: 1943.8 
Word: com, start_time: 1943.8, end_time: 1944.0 
Word: todas, start_time: 1944.0, end_time: 1944.4 
Word: as, start_time: 1944.4, end_time: 1944.4 
Word: guerras, start_time: 1944.4, end_time: 1944.6 
Word: passam, start_time: 1944.6, end_time: 1946.4 
Word: em, start_time: 1946.4, end_time: 1946.6 
Word: 2, start_time: 1946.6, end_time: 1948.7 
Word: meses, start_time: 1948.7, end_time: 1949.1 
Word: mas, start_time: 1949.1, end_time: 1949.7 
Word: o, start_time: 1949.7, end_time: 1949.9 
Word: sujeito, start_time: 1949.9, end_time: 1950.3 
Word: da, start_time: 1950.3, end_time: 1950.6 
Word: mentira, start_time: 1950.6, end_time: 1951.4 
Word: errado, start_time: 1951.4, end_time: 1951.8 
Word: e, start_time: 1951.8, end_time: 1951.8 
Word: mata, start_time: 1951.8, end_time: 1952.1 
Word: uma, start_time: 1952.1, end_time: 1952.1 
Word: criança, start_time: 1952.1, end_time: 1952.6 
Word: acabou, start_time: 1952.6, end_time: 1953.6 
Word: essa, start_time: 1953.6, end_time: 1954.3 
Word: morte, start_time: 1954.3, end_time: 1954.5 
Word: da, start_time: 1954.5, end_time: 1954.7 
Word: criança, start_time: 1954.7, end_time: 1954.9 
Word: vai, start_time: 1954.9, end_time: 1955.2 
Word: para, start_time: 1955.2, end_time: 1955.3 
Word: primeira, start_time: 1955.3, end_time: 1956.1 
Word: página, start_time: 1956.1, end_time: 1957.0 
Word: do, start_time: 1957.0, end_time: 1957.3 
Word: Jornal, start_time: 1957.3, end_time: 1957.3 
Word: a, start_time: 1957.3, end_time: 1957.7 
Word: transpiração, start_time: 1957.7, end_time: 1958.8 
Word: pode, start_time: 1958.8, end_time: 1959.0 
Word: ter, start_time: 1959.0, end_time: 1959.2 
Word: sido, start_time: 1959.2, end_time: 1959.4 
Word: um, start_time: 1959.4, end_time: 1959.4 
Word: sucesso, start_time: 1959.4, end_time: 1959.8 
Word: militar, start_time: 1959.8, end_time: 1960.4 
Word: vai, start_time: 1960.4, end_time: 1960.7 
Word: ser, start_time: 1960.7, end_time: 1960.8 
Word: um, start_time: 1960.8, end_time: 1960.9 
Word: desastre, start_time: 1960.9, end_time: 1961.1 
Word: político, start_time: 1961.1, end_time: 1961.7 
Word: Total, start_time: 1961.7, end_time: 1962.1 
Word: então, start_time: 1962.1, end_time: 1963.1 
Word: assim, start_time: 1963.1, end_time: 1964.5 
Word: você, start_time: 1964.5, end_time: 1964.9 
Word: tem, start_time: 1964.9, end_time: 1965.1 
Word: que, start_time: 1965.1, end_time: 1965.2 
Word: confiar, start_time: 1965.2, end_time: 1965.6 
Word: muito, start_time: 1965.6, end_time: 1965.7 
Word: na, start_time: 1965.7, end_time: 1966.3 
Word: realidade, start_time: 1966.3, end_time: 1966.7 
Word: A, start_time: 1966.7, end_time: 1967.0 
Word: operação, start_time: 1967.0, end_time: 1967.6 
Word: não, start_time: 1967.6, end_time: 1967.8 
Word: depende, start_time: 1967.8, end_time: 1968.2 
Word: da, start_time: 1968.2, end_time: 1968.3 
Word: gente, start_time: 1968.3, end_time: 1969.7 
Word: só, start_time: 1969.7, end_time: 1969.8 
Word: é, start_time: 1969.8, end_time: 1970.5 
Word: sua, start_time: 1970.5, end_time: 1970.9 
Word: decisão, start_time: 1970.9, end_time: 1971.2 
Word: que, start_time: 1971.2, end_time: 1971.7 
Word: é, start_time: 1971.7, end_time: 1971.8 
Word: sua, start_time: 1971.8, end_time: 1972.0 
Word: por, start_time: 1972.0, end_time: 1972.7 
Word: que, start_time: 1972.7, end_time: 1972.8 
Word: a, start_time: 1972.8, end_time: 1972.9 
Word: execução, start_time: 1972.9, end_time: 1973.3 
Word: dela, start_time: 1973.3, end_time: 1973.8 
Word: na, start_time: 1973.8, end_time: 1973.9 
Word: rua, start_time: 1973.9, end_time: 1974.1 
Word: e, start_time: 1974.1, end_time: 1974.3 
Word: o, start_time: 1974.3, end_time: 1974.5 
Word: cara, start_time: 1974.5, end_time: 1974.7 
Word: na, start_time: 1974.7, end_time: 1974.8 
Word: rua, start_time: 1974.8, end_time: 1974.9 
Word: se, start_time: 1974.9, end_time: 1975.1 
Word: ele, start_time: 1975.1, end_time: 1975.3 
Word: fizer, start_time: 1975.3, end_time: 1975.5 
Word: alguma, start_time: 1975.5, end_time: 1975.5 
Word: besteira, start_time: 1975.5, end_time: 1975.8 
Word: acabou, start_time: 1975.8, end_time: 1976.5 
Word: como, start_time: 1976.5, end_time: 1976.9 
Word: politicamente, start_time: 1976.9, end_time: 1978.0 
Word: com, start_time: 1978.0, end_time: 1978.4 
Word: Prestígio, start_time: 1978.4, end_time: 1978.9 
Word: de, start_time: 1978.9, end_time: 1979.0 
Word: operação, start_time: 1979.0, end_time: 1979.4 
Word: para, start_time: 1979.4, end_time: 1979.6 
Word: tentar, start_time: 1979.6, end_time: 1980.9 
Word: sorte, start_time: 1980.9, end_time: 1981.3 
Word: também, start_time: 1981.3, end_time: 1981.7 
Word: essas, start_time: 1981.7, end_time: 1982.2 
Word: pressões, start_time: 1982.2, end_time: 1982.5 
Word: vinha, start_time: 1982.5, end_time: 1984.5 
Word: da, start_time: 1984.5, end_time: 1984.7 
Word: onde, start_time: 1984.7, end_time: 1984.7 
Word: e, start_time: 1984.7, end_time: 1985.0 
Word: como, start_time: 1985.0, end_time: 1985.5 
Word: era, start_time: 1985.5, end_time: 1985.6 
Word: a, start_time: 1985.6, end_time: 1985.7 
Word: relação, start_time: 1985.7, end_time: 1985.9 
Word: entre, start_time: 1985.9, end_time: 1986.5 
Word: a, start_time: 1986.5, end_time: 1987.1 
Word: partir, start_time: 1987.1, end_time: 1988.3 
Word: do, start_time: 1988.3, end_time: 1988.4 
Word: componente, start_time: 1988.4, end_time: 1988.8 
Word: Militar, start_time: 1988.8, end_time: 1989.2 
Word: da, start_time: 1989.2, end_time: 1989.3 
Word: missão, start_time: 1989.3, end_time: 1989.8 
Word: e, start_time: 1989.8, end_time: 1990.0 
Word: o, start_time: 1990.0, end_time: 1992.0 
Word: outro, start_time: 1992.0, end_time: 1993.0 
Word: componente, start_time: 1993.0, end_time: 1993.7 
Word: exigido, start_time: 1993.7, end_time: 1994.2 
Transcript:  Fantástico muito bom chefe da missão momento que eu cheguei era de mão de mulher que agora é chefe de gabinete do banco Ibi secretário-geral da mulher um sujeito extremamente inteligente 
confidence: 0.8797023892402649 

Word: Fantástico, start_time: 1996.2, end_time: 1997.4 
Word: muito, start_time: 1997.4, end_time: 1997.5 
Word: bom, start_time: 1997.5, end_time: 1997.7 
Word: chefe, start_time: 1997.7, end_time: 1998.5 
Word: da, start_time: 1998.5, end_time: 1998.6 
Word: missão, start_time: 1998.6, end_time: 1998.8 
Word: momento, start_time: 1998.8, end_time: 1999.3 
Word: que, start_time: 1999.3, end_time: 1999.4 
Word: eu, start_time: 1999.4, end_time: 1999.4 
Word: cheguei, start_time: 1999.4, end_time: 1999.7 
Word: era, start_time: 1999.7, end_time: 1999.8 
Word: de, start_time: 1999.8, end_time: 2000.0 
Word: mão, start_time: 2000.0, end_time: 2000.2 
Word: de, start_time: 2000.2, end_time: 2000.3 
Word: mulher, start_time: 2000.3, end_time: 2000.4 
Word: que, start_time: 2000.4, end_time: 2001.3 
Word: agora, start_time: 2001.3, end_time: 2001.6 
Word: é, start_time: 2001.6, end_time: 2001.7 
Word: chefe, start_time: 2001.7, end_time: 2001.8 
Word: de, start_time: 2001.8, end_time: 2002.1 
Word: gabinete, start_time: 2002.1, end_time: 2002.4 
Word: do, start_time: 2002.4, end_time: 2002.7 
Word: banco, start_time: 2002.7, end_time: 2003.0 
Word: Ibi, start_time: 2003.0, end_time: 2003.2 
Word: secretário-geral, start_time: 2003.2, end_time: 2004.7 
Word: da, start_time: 2004.7, end_time: 2004.9 
Word: mulher, start_time: 2004.9, end_time: 2006.1 
Word: um, start_time: 2006.1, end_time: 2006.1 
Word: sujeito, start_time: 2006.1, end_time: 2006.6 
Word: extremamente, start_time: 2006.6, end_time: 2007.2 
Word: inteligente, start_time: 2007.2, end_time: 2007.9 
Transcript:  boa relação de amizade por desconfiança E no momento aonde todo mundo queria são esse carro por isso que você disse vem essa crítica por mais ação e vendas começar aumentar o número de sequestro sequestro não era um crime internacional noite 
confidence: 0.9124912023544312 

Word: boa, start_time: 2012.3, end_time: 2013.0 
