Transcript: estamos gravando diretamente da residência do Presidente Juscelino Kubitschek para uma entrevista versando sobre o tema estabilidade política durante o governo Juscelino Kubitschek teve especificamente um problema político e teórico 
confidence: 0.9021123647689819 

Word: estamos, start_time: 0.0, end_time: 1.1 
Word: na, start_time: 967.4, end_time: 967.5 
Word: floresta, start_time: 967.5, end_time: 968.1 
Word: e, start_time: 968.1, end_time: 968.1 
Word: gerou, start_time: 968.1, end_time: 968.9 
Word: o, start_time: 968.9, end_time: 969.0 
Word: movimento, start_time: 969.0, end_time: 969.1 
Word: que, start_time: 969.1, end_time: 970.2 
Word: derrubou, start_time: 970.2, end_time: 970.5 
Word: todas, start_time: 970.5, end_time: 971.4 
Word: as, start_time: 971.4, end_time: 971.6 
Word: tirania, start_time: 971.6, end_time: 972.2 
Word: da, start_time: 972.2, end_time: 972.4 
Word: formiga, start_time: 972.4, end_time: 972.9 
Word: no, start_time: 972.9, end_time: 973.1 
Word: São, start_time: 973.1, end_time: 973.4 
Word: Francisco, start_time: 973.4, end_time: 973.6 
Word: em, start_time: 973.6, end_time: 974.8 
Word: discurso, start_time: 974.8, end_time: 975.6 
Word: causa, start_time: 975.6, end_time: 976.4 
Word: uma, start_time: 976.4, end_time: 976.6 
Word: impressão, start_time: 976.6, end_time: 976.7 
Word: terrível, start_time: 976.7, end_time: 977.9 
Word: no, start_time: 977.9, end_time: 978.0 
Word: meio, start_time: 978.0, end_time: 978.2 
Word: dos, start_time: 978.2, end_time: 978.4 
Transcript:  número de lá naquela época era Benedito Valadares governador de Minas manifestações democráticas cada vez que tinha uma oportunidade eu passava a manta e os meus amigos me aconselhar pendências CPF comprometendo aquela coisa que não existia da tecla vaginal depois veio cheguei fui para o governo de Minas vai chover em Minas 
confidence: 0.8911413550376892 

Word: número, start_time: 979.4, end_time: 980.2 
Word: de, start_time: 980.2, end_time: 980.4 
Word: lá, start_time: 980.4, end_time: 980.5 
Word: naquela, start_time: 980.5, end_time: 980.9 
Word: época, start_time: 980.9, end_time: 981.1 
Word: era, start_time: 981.1, end_time: 981.4 
Word: Benedito, start_time: 981.4, end_time: 982.6 
Word: Valadares, start_time: 982.6, end_time: 982.9 
Word: governador, start_time: 982.9, end_time: 984.1 
Word: de, start_time: 984.1, end_time: 985.6 
Word: Minas, start_time: 985.6, end_time: 986.6 
Word: manifestações, start_time: 986.6, end_time: 987.4 
Word: democráticas, start_time: 987.4, end_time: 987.8 
Word: cada, start_time: 987.8, end_time: 990.3 
Word: vez, start_time: 990.3, end_time: 990.5 
Word: que, start_time: 990.5, end_time: 990.7 
Word: tinha, start_time: 990.7, end_time: 990.9 
Word: uma, start_time: 990.9, end_time: 991.0 
Word: oportunidade, start_time: 991.0, end_time: 991.1 
Word: eu, start_time: 991.1, end_time: 992.5 
Word: passava, start_time: 992.5, end_time: 993.7 
Word: a, start_time: 993.7, end_time: 993.8 
Word: manta, start_time: 993.8, end_time: 994.4 
Word: e, start_time: 994.4, end_time: 994.6 
Word: os, start_time: 994.6, end_time: 995.4 
Word: meus, start_time: 995.4, end_time: 995.7 
Word: amigos, start_time: 995.7, end_time: 996.0 
Word: me, start_time: 996.0, end_time: 996.3 
Word: aconselhar, start_time: 996.3, end_time: 996.8 
Word: pendências, start_time: 996.8, end_time: 997.7 
Word: CPF, start_time: 997.7, end_time: 998.4 
Word: comprometendo, start_time: 998.4, end_time: 999.2 
Word: aquela, start_time: 999.2, end_time: 999.5 
Word: coisa, start_time: 999.5, end_time: 999.8 
Word: que, start_time: 999.8, end_time: 1000.0 
Word: não, start_time: 1000.0, end_time: 1000.7 
Word: existia, start_time: 1000.7, end_time: 1001.9 
Word: da, start_time: 1001.9, end_time: 1002.0 
Word: tecla, start_time: 1002.0, end_time: 1002.5 
Word: vaginal, start_time: 1002.5, end_time: 1003.8 
Word: depois, start_time: 1003.8, end_time: 1004.4 
Word: veio, start_time: 1004.4, end_time: 1005.3 
Word: cheguei, start_time: 1005.3, end_time: 1007.3 
Word: fui, start_time: 1007.3, end_time: 1007.7 
Word: para, start_time: 1007.7, end_time: 1007.9 
Word: o, start_time: 1007.9, end_time: 1008.0 
Word: governo, start_time: 1008.0, end_time: 1008.3 
Word: de, start_time: 1008.3, end_time: 1008.4 
Word: Minas, start_time: 1008.4, end_time: 1008.4 
Word: vai, start_time: 1008.4, end_time: 1008.8 
Word: chover, start_time: 1008.8, end_time: 1009.0 
Word: em, start_time: 1009.0, end_time: 1009.5 
Word: Minas, start_time: 1009.5, end_time: 1009.6 
Transcript:  ver filme de 6 meses emagrecendo sem fazer nada pelo interior do Estado já terminando programar para Presidente Juscelino Juscelino e começando a minha candidatura nessa época era Presidente da República Getúlio Dutra Dutra justiça ele foi o presidente militar as possíveis respeitaram tanto quanto ele a constituição foi realmente um governo melhor sobre Esse aspecto E eu lá em Minas com nome como candidato a Governador toda minha campanha eu fiz na base na parte política no Brasil democracia democracia precisamos fortalecer para que não venha mais um acaso quando nós assistimos depois da Ressurreição mas essa pessoa está gostando de morar habitar anos com som 
confidence: 0.9103590846061707 

Word: ver, start_time: 1010.9, end_time: 1012.0 
Word: filme, start_time: 1012.0, end_time: 1012.4 
Word: de, start_time: 1012.4, end_time: 1012.5 
Word: 6, start_time: 1012.5, end_time: 1012.8 
Word: meses, start_time: 1012.8, end_time: 1013.4 
Word: emagrecendo, start_time: 1013.4, end_time: 1014.2 
Word: sem, start_time: 1014.2, end_time: 1014.7 
Word: fazer, start_time: 1014.7, end_time: 1014.9 
Word: nada, start_time: 1014.9, end_time: 1015.6 
Word: pelo, start_time: 1015.6, end_time: 1016.1 
Word: interior, start_time: 1016.1, end_time: 1016.4 
Word: do, start_time: 1016.4, end_time: 1016.6 
Word: Estado, start_time: 1016.6, end_time: 1017.0 
Word: já, start_time: 1017.0, end_time: 1017.4 
Word: terminando, start_time: 1017.4, end_time: 1017.9 
Word: programar, start_time: 1017.9, end_time: 1019.4 
Word: para, start_time: 1019.4, end_time: 1020.2 
Word: Presidente, start_time: 1020.2, end_time: 1020.9 
Word: Juscelino, start_time: 1020.9, end_time: 1021.1 
Word: Juscelino, start_time: 1021.1, end_time: 1021.7 
Word: e, start_time: 1021.7, end_time: 1022.3 
Word: começando, start_time: 1022.3, end_time: 1023.1 
Word: a, start_time: 1023.1, end_time: 1023.8 
Word: minha, start_time: 1023.8, end_time: 1024.0 
Word: candidatura, start_time: 1024.0, end_time: 1024.5 
Word: nessa, start_time: 1024.5, end_time: 1025.8 
Word: época, start_time: 1025.8, end_time: 1026.0 
Word: era, start_time: 1026.0, end_time: 1026.5 
Word: Presidente, start_time: 1026.5, end_time: 1026.9 
Word: da, start_time: 1026.9, end_time: 1027.1 
Word: República, start_time: 1027.1, end_time: 1027.1 
Word: Getúlio, start_time: 1027.1, end_time: 1029.6 
Word: Dutra, start_time: 1029.6, end_time: 1031.5 
Word: Dutra, start_time: 1031.5, end_time: 1033.3 
Word: justiça, start_time: 1033.3, end_time: 1034.4 
Word: ele, start_time: 1034.4, end_time: 1035.8 
Word: foi, start_time: 1035.8, end_time: 1036.0 
Word: o, start_time: 1036.0, end_time: 1036.2 
Word: presidente, start_time: 1036.2, end_time: 1036.7 
Word: militar, start_time: 1036.7, end_time: 1037.4 
Word: as, start_time: 1037.4, end_time: 1038.6 
Word: possíveis, start_time: 1038.6, end_time: 1039.5 
Word: respeitaram, start_time: 1039.5, end_time: 1040.9 
Word: tanto, start_time: 1040.9, end_time: 1041.2 
Word: quanto, start_time: 1041.2, end_time: 1041.5 
Word: ele, start_time: 1041.5, end_time: 1041.7 
Word: a, start_time: 1041.7, end_time: 1041.9 
Word: constituição, start_time: 1041.9, end_time: 1042.7 
Word: foi, start_time: 1042.7, end_time: 1043.7 
Word: realmente, start_time: 1043.7, end_time: 1044.1 
Word: um, start_time: 1044.1, end_time: 1044.3 
Word: governo, start_time: 1044.3, end_time: 1044.9 
Word: melhor, start_time: 1044.9, end_time: 1045.3 
Word: sobre, start_time: 1045.3, end_time: 1045.8 
Word: Esse, start_time: 1045.8, end_time: 1046.0 
Word: aspecto, start_time: 1046.0, end_time: 1046.1 
Word: E, start_time: 1046.1, end_time: 1046.5 
Word: eu, start_time: 1046.5, end_time: 1048.6 
Word: lá, start_time: 1048.6, end_time: 1049.4 
Word: em, start_time: 1049.4, end_time: 1049.5 
Word: Minas, start_time: 1049.5, end_time: 1050.1 
Word: com, start_time: 1050.1, end_time: 1050.4 
Word: nome, start_time: 1050.4, end_time: 1050.5 
Word: como, start_time: 1050.5, end_time: 1051.1 
Word: candidato, start_time: 1051.1, end_time: 1051.3 
Word: a, start_time: 1051.3, end_time: 1051.8 
Word: Governador, start_time: 1051.8, end_time: 1052.2 
Word: toda, start_time: 1052.2, end_time: 1053.1 
Word: minha, start_time: 1053.1, end_time: 1053.4 
Word: campanha, start_time: 1053.4, end_time: 1053.7 
Word: eu, start_time: 1053.7, end_time: 1054.0 
Word: fiz, start_time: 1054.0, end_time: 1054.2 
Word: na, start_time: 1054.2, end_time: 1054.4 
Word: base, start_time: 1054.4, end_time: 1054.9 
Word: na, start_time: 1054.9, end_time: 1055.8 
Word: parte, start_time: 1055.8, end_time: 1056.2 
Word: política, start_time: 1056.2, end_time: 1056.4 
Word: no, start_time: 1056.4, end_time: 1056.7 
Word: Brasil, start_time: 1056.7, end_time: 1057.1 
Word: democracia, start_time: 1057.1, end_time: 1057.9 
Word: democracia, start_time: 1057.9, end_time: 1058.8 
Word: precisamos, start_time: 1058.8, end_time: 1059.7 
Word: fortalecer, start_time: 1059.7, end_time: 1060.5 
Word: para, start_time: 1060.5, end_time: 1061.7 
Word: que, start_time: 1061.7, end_time: 1061.8 
Word: não, start_time: 1061.8, end_time: 1061.9 
Word: venha, start_time: 1061.9, end_time: 1062.3 
Word: mais, start_time: 1062.3, end_time: 1062.3 
Word: um, start_time: 1062.3, end_time: 1062.8 
Word: acaso, start_time: 1062.8, end_time: 1064.0 
Word: quando, start_time: 1064.0, end_time: 1064.2 
Word: nós, start_time: 1064.2, end_time: 1064.4 
Word: assistimos, start_time: 1064.4, end_time: 1065.0 
Word: depois, start_time: 1065.0, end_time: 1065.7 
Word: da, start_time: 1065.7, end_time: 1065.8 
Word: Ressurreição, start_time: 1065.8, end_time: 1066.5 
Word: mas, start_time: 1066.5, end_time: 1066.8 
Word: essa, start_time: 1066.8, end_time: 1067.2 
Word: pessoa, start_time: 1067.2, end_time: 1067.4 
Word: está, start_time: 1067.4, end_time: 1067.8 
Word: gostando, start_time: 1067.8, end_time: 1068.2 
Word: de, start_time: 1068.2, end_time: 1068.6 
Word: morar, start_time: 1068.6, end_time: 1068.7 
Word: habitar, start_time: 1068.7, end_time: 1069.2 
Word: anos, start_time: 1069.2, end_time: 1070.5 
Word: com, start_time: 1070.5, end_time: 1070.6 
Word: som, start_time: 1070.6, end_time: 1070.8 
Transcript:  democracia e como se consolida a democracia é uma obra cultural e quando se realiza uma obra cultural através do desenvolvimento e sem dinheiro na educação um recurso nesse fazer nada de novo vamos fazer o desenvolvimento essa pobre Minas Gerais eu dizia tem 10 milhões de habitantes estou só tem 200.000 pelo Agir é uma tristeza isso não dá para tocar um instrumento para fazer um parque industrial estradas nós vamos pro cinema realmente não temos uma estrada em Minas Gerais vem provocando nas pontas e creme Bio energia e transporte foi a primeira vez que surgiu no Brasil a ideia de um programa que simbolicamente o novo regime de duas palavras energia Transportes 
confidence: 0.8928290009498596 

Word: democracia, start_time: 1070.8, end_time: 1071.8 
Word: e, start_time: 1071.8, end_time: 1071.9 
Word: como, start_time: 1071.9, end_time: 1072.6 
Word: se, start_time: 1072.6, end_time: 1072.9 
Word: consolida, start_time: 1072.9, end_time: 1073.5 
Word: a, start_time: 1073.5, end_time: 1073.5 
Word: democracia, start_time: 1073.5, end_time: 1074.2 
Word: é, start_time: 1074.2, end_time: 1075.4 
Word: uma, start_time: 1075.4, end_time: 1075.5 
Word: obra, start_time: 1075.5, end_time: 1075.9 
Word: cultural, start_time: 1075.9, end_time: 1076.3 
Word: e, start_time: 1076.3, end_time: 1077.4 
Word: quando, start_time: 1077.4, end_time: 1077.7 
Word: se, start_time: 1077.7, end_time: 1077.8 
Word: realiza, start_time: 1077.8, end_time: 1077.8 
Word: uma, start_time: 1077.8, end_time: 1078.3 
Word: obra, start_time: 1078.3, end_time: 1078.6 
Word: cultural, start_time: 1078.6, end_time: 1079.0 
Word: através, start_time: 1079.0, end_time: 1079.6 
Word: do, start_time: 1079.6, end_time: 1080.0 
Word: desenvolvimento, start_time: 1080.0, end_time: 1080.4 
Word: e, start_time: 1080.4, end_time: 1081.2 
Word: sem, start_time: 1081.2, end_time: 1081.8 
Word: dinheiro, start_time: 1081.8, end_time: 1082.0 
Word: na, start_time: 1082.0, end_time: 1082.5 
Word: educação, start_time: 1082.5, end_time: 1083.2 
Word: um, start_time: 1083.2, end_time: 1083.3 
Word: recurso, start_time: 1083.3, end_time: 1084.8 
Word: nesse, start_time: 1084.8, end_time: 1085.5 
Word: fazer, start_time: 1085.5, end_time: 1085.8 
Word: nada, start_time: 1085.8, end_time: 1086.2 
Word: de, start_time: 1086.2, end_time: 1086.7 
Word: novo, start_time: 1086.7, end_time: 1086.9 
Word: vamos, start_time: 1086.9, end_time: 1087.1 
Word: fazer, start_time: 1087.1, end_time: 1087.5 
Word: o, start_time: 1087.5, end_time: 1087.6 
Word: desenvolvimento, start_time: 1087.6, end_time: 1087.9 
Word: essa, start_time: 1087.9, end_time: 1089.1 
Word: pobre, start_time: 1089.1, end_time: 1089.3 
Word: Minas, start_time: 1089.3, end_time: 1089.8 
Word: Gerais, start_time: 1089.8, end_time: 1090.1 
Word: eu, start_time: 1090.1, end_time: 1090.3 
Word: dizia, start_time: 1090.3, end_time: 1090.6 
Word: tem, start_time: 1090.6, end_time: 1091.4 
Word: 10, start_time: 1091.4, end_time: 1091.7 
Word: milhões, start_time: 1091.7, end_time: 1091.9 
Word: de, start_time: 1091.9, end_time: 1092.3 
Word: habitantes, start_time: 1092.3, end_time: 1092.7 
Word: estou, start_time: 1092.7, end_time: 1093.1 
Word: só, start_time: 1093.1, end_time: 1093.3 
Word: tem, start_time: 1093.3, end_time: 1093.5 
Word: 200.000, start_time: 1093.5, end_time: 1094.1 
Word: pelo, start_time: 1094.1, end_time: 1094.5 
Word: Agir, start_time: 1094.5, end_time: 1095.5 
Word: é, start_time: 1095.5, end_time: 1096.2 
Word: uma, start_time: 1096.2, end_time: 1096.4 
Word: tristeza, start_time: 1096.4, end_time: 1097.0 
Word: isso, start_time: 1097.0, end_time: 1097.6 
Word: não, start_time: 1097.6, end_time: 1097.8 
Word: dá, start_time: 1097.8, end_time: 1097.9 
Word: para, start_time: 1097.9, end_time: 1098.7 
Word: tocar, start_time: 1098.7, end_time: 1098.9 
Word: um, start_time: 1098.9, end_time: 1099.2 
Word: instrumento, start_time: 1099.2, end_time: 1099.3 
Word: para, start_time: 1099.3, end_time: 1100.6 
Word: fazer, start_time: 1100.6, end_time: 1100.8 
Word: um, start_time: 1100.8, end_time: 1101.0 
Word: parque, start_time: 1101.0, end_time: 1101.6 
Word: industrial, start_time: 1101.6, end_time: 1101.7 
Word: estradas, start_time: 1101.7, end_time: 1103.5 
Word: nós, start_time: 1103.5, end_time: 1103.9 
Word: vamos, start_time: 1103.9, end_time: 1104.1 
Word: pro, start_time: 1104.1, end_time: 1104.4 
Word: cinema, start_time: 1104.4, end_time: 1104.6 
Word: realmente, start_time: 1104.6, end_time: 1105.8 
Word: não, start_time: 1105.8, end_time: 1106.2 
Word: temos, start_time: 1106.2, end_time: 1106.6 
Word: uma, start_time: 1106.6, end_time: 1106.9 
Word: estrada, start_time: 1106.9, end_time: 1107.5 
Word: em, start_time: 1107.5, end_time: 1107.5 
Word: Minas, start_time: 1107.5, end_time: 1107.6 
Word: Gerais, start_time: 1107.6, end_time: 1108.2 
Word: vem, start_time: 1108.2, end_time: 1108.9 
Word: provocando, start_time: 1108.9, end_time: 1109.9 
Word: nas, start_time: 1109.9, end_time: 1110.3 
Word: pontas, start_time: 1110.3, end_time: 1110.7 
Word: e, start_time: 1110.7, end_time: 1110.7 
Word: creme, start_time: 1110.7, end_time: 1111.0 
Word: Bio, start_time: 1111.0, end_time: 1111.2 
Word: energia, start_time: 1111.2, end_time: 1112.1 
Word: e, start_time: 1112.1, end_time: 1112.2 
Word: transporte, start_time: 1112.2, end_time: 1112.9 
Word: foi, start_time: 1112.9, end_time: 1113.4 
Word: a, start_time: 1113.4, end_time: 1113.5 
Word: primeira, start_time: 1113.5, end_time: 1113.9 
Word: vez, start_time: 1113.9, end_time: 1114.1 
Word: que, start_time: 1114.1, end_time: 1114.3 
Word: surgiu, start_time: 1114.3, end_time: 1114.7 
Word: no, start_time: 1114.7, end_time: 1114.8 
Word: Brasil, start_time: 1114.8, end_time: 1114.9 
Word: a, start_time: 1114.9, end_time: 1115.8 
Word: ideia, start_time: 1115.8, end_time: 1116.0 
Word: de, start_time: 1116.0, end_time: 1116.5 
Word: um, start_time: 1116.5, end_time: 1116.6 
Word: programa, start_time: 1116.6, end_time: 1117.2 
Word: que, start_time: 1117.2, end_time: 1118.8 
Word: simbolicamente, start_time: 1118.8, end_time: 1119.7 
Word: o, start_time: 1119.7, end_time: 1120.3 
Word: novo, start_time: 1120.3, end_time: 1120.3 
Word: regime, start_time: 1120.3, end_time: 1120.7 
Word: de, start_time: 1120.7, end_time: 1121.1 
Word: duas, start_time: 1121.1, end_time: 1121.4 
Word: palavras, start_time: 1121.4, end_time: 1121.6 
Word: energia, start_time: 1121.6, end_time: 1123.1 
Word: Transportes, start_time: 1123.1, end_time: 1123.8 
Transcript:  voltei música Quando começou aí começou a campanha para presidência ponto mais alto no YouTube já Eu Fui eleito Eu já tentei fiz a viagem seja bem-vindo ao Rio Grande do Sul Araçatuba vim embora não tenha sido seu horário para exercícios todo apoio do governo Mineiro Professor passa um preço o seu governo Presidente dentro das normas democráticas e eu quero ter uma conversa você é muito fraca eu sou seu amigo particular mas nunca funcionou regionais porque não gostasse do estado novo 
confidence: 0.9076303839683533 

Word: voltei, start_time: 1125.2, end_time: 1125.9 
Word: música, start_time: 1125.9, end_time: 1126.1 
Word: Quando, start_time: 1126.1, end_time: 1126.9 
Word: começou, start_time: 1126.9, end_time: 1127.4 
Word: aí, start_time: 1127.4, end_time: 1128.4 
Word: começou, start_time: 1128.4, end_time: 1128.6 
Word: a, start_time: 1128.6, end_time: 1129.5 
Word: campanha, start_time: 1129.5, end_time: 1130.4 
Word: para, start_time: 1130.4, end_time: 1130.9 
Word: presidência, start_time: 1130.9, end_time: 1131.9 
Word: ponto, start_time: 1131.9, end_time: 1132.4 
Word: mais, start_time: 1132.4, end_time: 1133.0 
Word: alto, start_time: 1133.0, end_time: 1133.2 
Word: no, start_time: 1133.2, end_time: 1133.4 
Word: YouTube, start_time: 1133.4, end_time: 1133.5 
Word: já, start_time: 1133.5, end_time: 1135.3 
Word: Eu, start_time: 1135.3, end_time: 1135.9 
Word: Fui, start_time: 1135.9, end_time: 1136.1 
Word: eleito, start_time: 1136.1, end_time: 1136.6 
Word: Eu, start_time: 1136.6, end_time: 1136.8 
Word: já, start_time: 1136.8, end_time: 1136.9 
Word: tentei, start_time: 1136.9, end_time: 1137.4 
Word: fiz, start_time: 1137.4, end_time: 1138.2 
Word: a, start_time: 1138.2, end_time: 1138.3 
Word: viagem, start_time: 1138.3, end_time: 1138.6 
Word: seja, start_time: 1138.6, end_time: 1138.9 
Word: bem-vindo, start_time: 1138.9, end_time: 1139.6 
Word: ao, start_time: 1139.6, end_time: 1139.9 
Word: Rio, start_time: 1139.9, end_time: 1140.1 
Word: Grande, start_time: 1140.1, end_time: 1140.3 
Word: do, start_time: 1140.3, end_time: 1140.4 
Word: Sul, start_time: 1140.4, end_time: 1140.5 
Word: Araçatuba, start_time: 1140.5, end_time: 1142.0 
Word: vim, start_time: 1142.0, end_time: 1142.5 
Word: embora, start_time: 1142.5, end_time: 1143.1 
Word: não, start_time: 1143.1, end_time: 1143.7 
Word: tenha, start_time: 1143.7, end_time: 1144.0 
Word: sido, start_time: 1144.0, end_time: 1144.1 
Word: seu, start_time: 1144.1, end_time: 1144.5 
Word: horário, start_time: 1144.5, end_time: 1146.1 
Word: para, start_time: 1146.1, end_time: 1146.7 
Word: exercícios, start_time: 1146.7, end_time: 1148.8 
Word: todo, start_time: 1148.8, end_time: 1149.6 
Word: apoio, start_time: 1149.6, end_time: 1150.0 
Word: do, start_time: 1150.0, end_time: 1151.2 
Word: governo, start_time: 1151.2, end_time: 1151.3 
Word: Mineiro, start_time: 1151.3, end_time: 1151.8 
Word: Professor, start_time: 1151.8, end_time: 1152.8 
Word: passa, start_time: 1152.8, end_time: 1153.3 
Word: um, start_time: 1153.3, end_time: 1153.4 
Word: preço, start_time: 1153.4, end_time: 1154.4 
Word: o, start_time: 1154.4, end_time: 1154.5 
Word: seu, start_time: 1154.5, end_time: 1154.8 
Word: governo, start_time: 1154.8, end_time: 1155.1 
Word: Presidente, start_time: 1155.1, end_time: 1155.9 
Word: dentro, start_time: 1155.9, end_time: 1156.8 
Word: das, start_time: 1156.8, end_time: 1157.0 
Word: normas, start_time: 1157.0, end_time: 1157.4 
Word: democráticas, start_time: 1157.4, end_time: 1158.2 
Word: e, start_time: 1158.2, end_time: 1158.6 
Word: eu, start_time: 1158.6, end_time: 1158.9 
Word: quero, start_time: 1158.9, end_time: 1159.0 
Word: ter, start_time: 1159.0, end_time: 1159.4 
Word: uma, start_time: 1159.4, end_time: 1159.5 
Word: conversa, start_time: 1159.5, end_time: 1160.0 
Word: você, start_time: 1160.0, end_time: 1160.5 
Word: é, start_time: 1160.5, end_time: 1160.6 
Word: muito, start_time: 1160.6, end_time: 1160.9 
Word: fraca, start_time: 1160.9, end_time: 1161.3 
Word: eu, start_time: 1161.3, end_time: 1163.2 
Word: sou, start_time: 1163.2, end_time: 1163.4 
Word: seu, start_time: 1163.4, end_time: 1163.7 
Word: amigo, start_time: 1163.7, end_time: 1163.9 
Word: particular, start_time: 1163.9, end_time: 1164.4 
Word: mas, start_time: 1164.4, end_time: 1165.0 
Word: nunca, start_time: 1165.0, end_time: 1165.2 
Word: funcionou, start_time: 1165.2, end_time: 1165.8 
Word: regionais, start_time: 1165.8, end_time: 1166.4 
Word: porque, start_time: 1166.4, end_time: 1167.6 
Word: não, start_time: 1167.6, end_time: 1169.1 
Word: gostasse, start_time: 1169.1, end_time: 1172.2 
Word: do, start_time: 1172.2, end_time: 1172.3 
Word: estado, start_time: 1172.3, end_time: 1172.7 
Word: novo, start_time: 1172.7, end_time: 1173.0 
Transcript:  eu gostaria que meu choro e sincero Brasil sobre a Espanha primeira só pensa em comer Inicial estão hoje elenco de novo presidente da república não me disse não depois você come a minha franqueza conversa você não quer me dar uma coisa filme do professor vai precisar desse aperto ele obedeceu hoje reconheço que só estou conectado da República Por que predominou no Brasil alguma força se chama de democracia torre eleito pelo povo se originou 
confidence: 0.9077556133270264 

Word: eu, start_time: 1173.5, end_time: 1174.6 
Word: gostaria, start_time: 1174.6, end_time: 1175.1 
Word: que, start_time: 1175.1, end_time: 1175.3 
Word: meu, start_time: 1175.3, end_time: 1176.3 
Word: choro, start_time: 1176.3, end_time: 1176.7 
Word: e, start_time: 1176.7, end_time: 1176.9 
Word: sincero, start_time: 1176.9, end_time: 1177.0 
Word: Brasil, start_time: 1177.0, end_time: 1177.9 
Word: sobre, start_time: 1177.9, end_time: 1178.2 
Word: a, start_time: 1178.2, end_time: 1178.2 
Word: Espanha, start_time: 1178.2, end_time: 1178.4 
Word: primeira, start_time: 1178.4, end_time: 1179.4 
Word: só, start_time: 1179.4, end_time: 1179.5 
Word: pensa, start_time: 1179.5, end_time: 1180.1 
Word: em, start_time: 1180.1, end_time: 1180.2 
Word: comer, start_time: 1180.2, end_time: 1180.9 
Word: Inicial, start_time: 1180.9, end_time: 1182.2 
Word: estão, start_time: 1182.2, end_time: 1183.4 
Word: hoje, start_time: 1183.4, end_time: 1184.0 
Word: elenco, start_time: 1184.0, end_time: 1184.1 
Word: de, start_time: 1184.1, end_time: 1184.7 
Word: novo, start_time: 1184.7, end_time: 1185.1 
Word: presidente, start_time: 1185.1, end_time: 1185.5 
Word: da, start_time: 1185.5, end_time: 1185.6 
Word: república, start_time: 1185.6, end_time: 1185.6 
Word: não, start_time: 1185.6, end_time: 1186.8 
Word: me, start_time: 1186.8, end_time: 1187.3 
Word: disse, start_time: 1187.3, end_time: 1187.5 
Word: não, start_time: 1187.5, end_time: 1187.7 
Word: depois, start_time: 1187.7, end_time: 1188.2 
Word: você, start_time: 1188.2, end_time: 1188.8 
Word: come, start_time: 1188.8, end_time: 1190.1 
Word: a, start_time: 1190.1, end_time: 1190.2 
Word: minha, start_time: 1190.2, end_time: 1192.0 
Word: franqueza, start_time: 1192.0, end_time: 1192.4 
Word: conversa, start_time: 1192.4, end_time: 1193.5 
Word: você, start_time: 1193.5, end_time: 1193.8 
Word: não, start_time: 1193.8, end_time: 1193.9 
Word: quer, start_time: 1193.9, end_time: 1194.1 
Word: me, start_time: 1194.1, end_time: 1194.7 
Word: dar, start_time: 1194.7, end_time: 1194.9 
Word: uma, start_time: 1194.9, end_time: 1195.2 
Word: coisa, start_time: 1195.2, end_time: 1195.5 
Word: filme, start_time: 1195.5, end_time: 1198.6 
Word: do, start_time: 1198.6, end_time: 1199.3 
Word: professor, start_time: 1199.3, end_time: 1199.5 
Word: vai, start_time: 1199.5, end_time: 1199.9 
Word: precisar, start_time: 1199.9, end_time: 1200.3 
Word: desse, start_time: 1200.3, end_time: 1200.4 
Word: aperto, start_time: 1200.4, end_time: 1200.7 
Word: ele, start_time: 1200.7, end_time: 1202.8 
Word: obedeceu, start_time: 1202.8, end_time: 1204.3 
Word: hoje, start_time: 1204.3, end_time: 1205.0 
Word: reconheço, start_time: 1205.0, end_time: 1205.8 
Word: que, start_time: 1205.8, end_time: 1206.4 
Word: só, start_time: 1206.4, end_time: 1206.6 
Word: estou, start_time: 1206.6, end_time: 1207.1 
Word: conectado, start_time: 1207.1, end_time: 1208.3 
Word: da, start_time: 1208.3, end_time: 1208.4 
Word: República, start_time: 1208.4, end_time: 1209.1 
Word: Por, start_time: 1209.1, end_time: 1209.7 
Word: que, start_time: 1209.7, end_time: 1209.8 
Word: predominou, start_time: 1209.8, end_time: 1210.7 
Word: no, start_time: 1210.7, end_time: 1210.9 
Word: Brasil, start_time: 1210.9, end_time: 1210.9 
Word: alguma, start_time: 1210.9, end_time: 1211.6 
Word: força, start_time: 1211.6, end_time: 1212.0 
Word: se, start_time: 1212.0, end_time: 1212.6 
Word: chama, start_time: 1212.6, end_time: 1212.9 
Word: de, start_time: 1212.9, end_time: 1213.0 
Word: democracia, start_time: 1213.0, end_time: 1213.9 
Word: torre, start_time: 1213.9, end_time: 1214.5 
Word: eleito, start_time: 1214.5, end_time: 1214.8 
Word: pelo, start_time: 1214.8, end_time: 1215.2 
Word: povo, start_time: 1215.2, end_time: 1215.3 
Word: se, start_time: 1215.3, end_time: 1216.3 
Word: originou, start_time: 1216.3, end_time: 1217.2 
Transcript:  radiografia ao regime democrático eu não tenho nenhuma dúvida nenhuma dúvida a constituição integral YouTube Voldemort eu vou esperar o seu apoio Fiesta a dúvida constante eu serei o seu apoio Total eu não tenho o PSD e começou o perfil do Rio Grande do Sul Rio Grande direto com a minha ida 
confidence: 0.902076244354248 

Word: radiografia, start_time: 1218.1, end_time: 1219.3 
Word: ao, start_time: 1219.3, end_time: 1219.8 
Word: regime, start_time: 1219.8, end_time: 1220.2 
Word: democrático, start_time: 1220.2, end_time: 1220.3 
Word: eu, start_time: 1220.3, end_time: 1221.7 
